22. november 2019, 17:41	https://www.postimees.ee/6832939/kaupluse-turvamehe-maha-lasknud-eestlane-laheb-saksamaal-eluks-ajaks-vangi	Postimees	Kaupluse turvamehe maha lasknud eestlane läheb Saksamaal eluks ajaks vangi	Vangla Berliinis. FOTO: Jürgen Ritter / imago / Scanpix Saksa politsei pidas kolmapäeval rutiinse kontrolli käigus kinni eestlase, kes lasi 19 aastat tagasi maha kaupluse turvamehe. Mõrva eest eluaegse vanglakaristuse saanud mees vabanes üheksa aastat tagasi vanglast, tingimusel, et ta enam kunagi Saksamaale tagasi ei tule. Eduard ei suutnud seda tingimust aga täita ja tegi kolmapäeval saatusliku vea, üritades uuesti Saksamaale tulla. Politseinikud pidasid ta kolmapäeva hommikul Poolast tulnud reisibussis kinni. 52-aastane mees toimetati esialgu Frankfurt am Oderi arestimajja, kust ta viidi edasi Berliini vanglasse. Kuna Eduard oli vabastatud tingimisi eluaegsest vangistusest ja ta rikkus oma vabastamise nõudeid, jõustus taas talle mõistetud eluaegne vanglakaristus. Eduard sooritas raske kuriteo 1990. aastate lõpus Berliinis, kus ta illegaalselt elas. 27. juulil 1999 läks mees Köpenicker Bahnhofstrassel kauplusesse, kirjutab uudisteportaal RBB. Kassas tasus ta ühe paki pesuvahendi eest, samas oli ta pistnud põue kilekotti pakituna kuus paari naiste sukkpükse, mida ta üritas varastada. Varastatud kauba väärtus oli 23 marka ja 94 penni ehk 12 eurot ja 24 senti. Poe turvamees Mirko märkas varguskatset ning ta kutsus Eduardi kaupluse taharuumi. Kui turvamees hakkas politseisse helistama, haaras Eduard põuest Makarovi püstoli, mille ta oli illegaalselt hankinud ja hakkas tulistama. Esimene lask tabas kappi ja teine 36-aastast pereisa Mirkot, kes suri rinda saadud kuulihaavast sündmuskohal. Eduard jooksis sündmuskohalt minema, kuid kaua ei saanud ta vabadust nautida. Kuus päeva hiljem, 2. augustil, sai politsei teate, et tagaotsitavaks kuulutatud Eduardi on nähtud Berliini Charlottenburgi linnaosas, kus ta tuba üüris. Politsei eriüksus tungis korterisse ja võttis mehe kinni. Eduard tunnistas oma teo üles ja 2000. aasta alguses mõistis kohus talle mõrva eest eluaegse vanglakaristuse. Kümme aastat hiljem, 2010. aastal otsustas kohus mehe tingimisi vabastada ja ta Saksamaalt välja saata. Vabanemise tingimus oli, et ta ei tule enam kunagi Saksamaale tagasi. Eduard vabanes vanglast 1. juunil 2010. Mees ei suutnud ennast siiski Saksamaalt eemal hoida ja see sai talle sellel nädalal saatuslikuks. Politsei korraldas kolmapäeval, 20. novembril, Poola piiri lähedal Frankfurt am Oderis reidi ja kontrollis Poolast saabunud inimeste dokumente. Eduard jäi korrakaitsjatele vahele Poolast tulnud liinibussis. Eduard tuli Saksamaale Poolast pildil oleva liinibussiga. FOTO: Berliini politsei Praegu kannab mees jälle Berliini vanglas eluaegset vanglakaristust. Saksa prokuratuuri pressiesindaja sõnul saabub Eduardile võimalus taas tingimisi vanglast vabastamist taotleda 15 aasta pärast. Prokuratuur ei välista, et Eduard on vahepeal veelgi Saksamaal käinud, kuna Schengeni viisaruumis piiriületusel dokumente ei kontrollita. Brandenburgi liidumaa uudisteportaal MOZ teatas eile ekslikult, et piiril kinni peetud mees on mõrva pärast tagaotsitav Eestis. Nii see siiski ei ole. 	Postimees	Andres Einmann	7	313
22. november 2019, 17:28	https://kodustiil.postimees.ee/6832279/paljudest-kodudest-ajapikku-kadunud-tuba-on-koduotsijate-huviorbiidis-tagasi	Postimees	Paljudest kodudest ajapikku kadunud tuba on koduotsijate huviorbiidis tagasi	Pilt on illustratiivne. FOTO: Shutterstock Selgub, et koduomanike huvi söögitubade vastu on hakanud vaikselt tõusma. Sisekujundus- ja kinnisvaramaailm on ringiga tagasi alguses. Omal ajal suurt osatähtsust omanud söögituba oli veel mõned aastad tagasi ostjate silmis üpris eemaletõukavaks detailiks. Ameerika kinnisvaraaganetuuri Zillow andmetel on söögituba kodu otsivate inimeste seas taas hinnas. Söögitoad on koguni nii populaarsed, et tõstavad märkimisväärselt ka kodu müügihinda, vahendab domino.com. Avatud planeeringuga köögid võib seega oma remondi nimekirjast välja arvata. 	Kodustiil	Kodustiil.ee	0	2
22. november 2019, 17:23	https://maailm.postimees.ee/6832925/austria-milka-vabrikust-varastati-20-tonni-sokolaadi	Postimees	Austria Milka vabrikust varastati 20 tonni šokolaadi	Milka šokolaadi reklaam rattavõistlusel. Foto on illustratiivne. FOTO: Rupert Oberhaeuser/Caro /Scanpix Austrias varastati Milka vabrikust 20 tonni šokolaadi, mis on väärt umbes 50 000 eurot, teatas kohalik politsei. Šokolaad laeti veokisse läinud nädalal Lääne-Austrias asuvas Bludenzi linnas. Hiljem selgus, et veokil oli varastatud numbrimärk ning selle juht, veok ise ja šokolaad on kadunud. Transpordi eest vastutav Austria firma tellis transporti allhanke korras ühelt Ungari firmalt, mis omakorda andis ülesande edasi ühele Tšehhi firmale. End Tšehhi firma töötajaks väitnud veokijuht sai šokolaadi kätte võltsdokumentidega. Politsei teatel on sellises mahus šokolaadi varastamine tavatu. 	Maailm	AFP / BNS	0	7
22. november 2019, 17:21	https://tarbija24.postimees.ee/6832905/lendav-merisiga-ehk-loomapoe-vargus-mispuhul-kannatasid-koik-osapooled	Postimees	Lendav merisiga ehk loomapoe vargus, mispuhul kannatasid kõik osapooled	Pilt on illustratiivne, antud isendit ei toimetatud meelevaldselt loomapoest minema. FOTO: Stanislav Moshkov WKYT vahendas, kuidas USA Kentucky osariigis varastasid läinud laupäeval kaks naist loomapoest merisigu. Danville'i linna Pet Paradise loomapoe omanik Scott Gonyaw kirjeldas, kuidas 21-aastane Isabelle Mason ja 19-aastane Jaimee Pack otsustasid Gonyaw poest suures kotis merisigu välja transportida. Üks tüdrukutest hakkas poe omanikuga leti juures juttu puhuma, samal ajal kui teine vaikselt kaks merisiga kotti nihverdas. Gonyaw väitis, et talle ilmnes naiste olek algusest peale veidrana ning ta kahtlused said kinnitust, kui poe ukseni jõudes hakkasid naised jooksma. Üks Gonyawle lisaks poes olnud töötaja märkas kohe, et kaks merisiga on kadunud. Gonyaw tuiskas naistele järele, nende autoni, karjudes «andke merisead tagasi,» mille peale keeras üks varastest auto akna alla ja viskas neljakuuse merisea omaniku suunas autost välja, samal ajal kui tema kuritööpartner talda andis ja noored loomavargad sündmuskohalt põgenesid. Kiirlahkumise käigus sõideti väidetavalt ka üle Gonyaw jala. Noored kurikaelad Isabelle Mason (vasakul) ja Jaimee Pack (paremal). FOTO: AP/Scanpix Autost välja visatud Lucky nimeline merisiga ei saanud vahejuhtumis füüsilisi vigastusi, kuid intsidendi käigus jäi kadunuks teine Pet Paradise'i merisiga. Danville'i politsei arreteeris kahtlustatavad naised ja esitas neile süüdistused seoses poevarguse, röövimise ja loomade väärkohtlemisega. 	Tarbija	Magnus Altküla	0	0
22. november 2019, 17:20	https://sport.postimees.ee/6832926/helmut-marko-gasly-poleks-red-bullis-enda-karjaari-roobastele-saanud	Postimees	Helmut Marko: Gasly poleks Red Bullis enda karjääri rööbastele saanud	Pierre Gasly. FOTO: Hasan Bratic/SIPA/Hasan Bratic/SIPA Red Bulli vormelitiimi ninamehe Helmut Marko sõnul poleks Prantsusmaa võidusõitja Pierre Gasly ealeski enda sportlasteed joonele saanud kui noormees oleks jätkanud kuulsa energiajookide tootja nimelises meeskonnas. 23-aastane Gasly veetis hooaja esimese poole Red Bullis, kus tema parimaks tulemuseks jäi Silverstone'i GP neljas koht. Pärast seda otsustasid meeskonna juhid, et prantslane asendatakse kehvade näitajate tõttu Alex Alboniga ja saadetakse tütartiimi Toro Rossosse. «Ta on suutnud seal (Toro Rossos) taas vormi tõusta, nüüd näeme tõelist Pierre'i,» sõnas 76-aastane Marko. «Uskusime temasse alati ning arvan, et Rossosse saatmine oli tema enda jaoks samuti hea samm. Red Bullis poleks ta alavormist suutnud toibuda.» Toro Rosso liider Franz Tost siiski tõdes, et esialgne tagasisamm oli Gasly jaoks raske. «Hooaeg polnud Pierre'i jaoks just kõige kergem, kuid ta võitles ennast tagasi,» meenutas Tost, kelle juhendamsel võistles Gasly juuniorite aastatel. «Tundsime teda juba varasemalt ning see aitas tal kiiremini kohaneda. Juba alguses oli näha, et Pierre tunneb ennast vormelis ja meeskonna personaliga mugavalt, meil oli täpselt sama olukord.» 	Sport	Postimees Sport	0	4
22. november 2019, 17:11	https://maailm.postimees.ee/6832914/gru-ametnikku-kahtlustatakse-kataloonia-destabiliseerimises	Postimees	GRU ametnikku kahtlustatakse Kataloonia destabiliseerimises	GRU peakontor Moskvas. FOTO: Stringer/Reuters/Scanpix Hispaania kohus uurib iseseisvusreferendumi eel Katalooniasse liikunud Vene Luure Peavalitsuse (GRU) agenti, kes on varemgi Euroopas ja Aasias õõnestamisega tegelenud. Reisijate andmebaasist selgub, et Denis Sergejev lendas valenime kasutades 2016. aasta 5. novembril Barcelonasse ning lahkus pärast kuut päeva Zürichi kaudu Moskvasse. Teisel juhul lendas Sergejev Hispaaniase 2017. aasta 29. septembril, kaks päeva enne iseseisvusreferendumit. 9. oktoobril naasis ta Genfi kaudu Moskvasse. Teisi reise Hispaaniasse ei ole Sergejevi puhul tuvastatud. Denis Vjatseslavovitš Sergejev on kindrali auastmes GRU veteran, kes on vähemalt kümme aastat eri riikides tegutsenud. Algselt tegi ta seda oma sünninime all, kuid hiljem kasutas varjunime Sergei Fedotov. Ajakirjanike andmetel on Sergejev sündinud 1973. aastal praeguse Kasahstani aladel, ta on abielus ja tal on tütar. Sergejev teenis enne Moskvasse suundumist Siberi sõjaväeüksuses. Seal lõpetas ta GRU kasvulavana tuntud sõjaväeakadeemia. 2010. aastal anti talle uus identiteet Sergei Fedotovina. Seda varjunime kasutades viis ta läbi operatsioone Euroopas, Aasias ja Lähis-Idas, teatasid lääneriikide luureteenistused, kes on teda viimastel aastatel jälginud. 2015. aastal viibis ta Bulgaarias, kui relvamüüja Emilian Gebrevi vastu pandi toime kaks tapmiskatset. 2016. aastal viibis ta enne ja pärast Brexiti referendumit Suurbritannias. Pärast 2018. aasta märtsi ei ole Sergejevist praktiliselt midagi teada. Luureteenistused usuvad, et ta võis olla vastutav ebaõnnestunud operatsiooni eest tappa Ühendkuningriigis Sergei ja Julia Skripal. Luure on ka märkinud, et Skripalide mürgitamisega seotud isikud kuulusid Üksusesse 29155, mis vastutab eriti tundlike välismaiste operatsioonide eest. Hispaania kohtu juurdlusega tuttavate allikate sõnul sisaldub eelnev informatsioon ka kohtu uurimises. Juurdlust veab rahvuspolitsei vastuterrorismile spetsialiseeruv osakond. Alles algfaasis juurdlus näitab, et Vene luureteenistuse arvatav tegevus Kataloonias ei olnud tõenäoliselt koordineeritud iseseisvusmeelsete isikutega. Pigem oli Venemaa tegevuse eesmärk puhkenud kriisi ära kasutamine Hispaania destabiliseerimiseks. Instituudi Elcano Royal vanemanalüütik Félix Arteaga märgib, et Sergejevi üksuse tegevus langeb kokku Venemaa tegutsemismustriga Euroopas. Arteaga rõhutab, et alates 2014. aastast on erinevad Vene luureteenistused laiendanud oma tegutsemist välismaal. «Nad on liikunud rohkem varjatud info kogumise operatsioonidest avatuma tegevuse juurde, mille eesmärk on näidata nende võimekust mõjutegevuseks,» lausus Arteaga. 	Maailm	El País / PM	3	26
22. november 2019, 17:01	https://majandus24.postimees.ee/6832911/selveri-juhiga-pikendati-lepingut	Postimees	Selveri juhiga pikendati lepingut	Selveri juhatuse liige Kristi Lomp FOTO: Erakogu Tallinna Kaubamaja Gruppi kuuluva AS Selveri nõukogu otsusel jätkab juhina Kristi Lomp, kelle juhatuse liikme volitusi pikendati kolme aasta võrra. «Selver ASi nõukogu otsusel jätkab juhatuse liikmena Kristi Lomp, tema volitusi pikendati uueks kolmeaastaseks ametiajaks alates 4. detsembrist,» teatas Tallinna Kaubamaja börsile. Tartu Kaubamaja juhina jätkab Peeter Kütt, kelle volitusi pikendati samuti kolme aasta võrra alates 8. detsembrist. Selver opereerib super- ja hüpermarketite ketti, mis kaupleb peamiselt toidu- ja esmatarbekaupadega. Tartu Kaubamaja Kinnisvara OÜ tegeleb Tartu südalinnas asuva Tartu Kaubamaja kaubanduskeskuse haldamise ja väljaüürimisega. Tallinna börsil noteeritud Tallinna Kaubamaja Grupi käive kasvas tänavu kolmandas kvartalis auditeerimata andmetel 8,3 protsenti 179,9 miljoni euroni, puhaskasum kasvas 10,4 protsenti 10,9 miljoni euroni. 	Majandus	Majandus24	0	0
22. november 2019, 16:52	https://sobranna.postimees.ee/6832616/moesaade-mis-moodi-ajab-tana-igavese-nooruse-jalgi	Postimees	Moesaade «Mis?Moodi» ajab täna igavese nooruse jälgi	«Mis?Moodi» on täna igavese nooruse jälgi ajamas. Kuidas ikka säilitada nooruslik välimus ja enesetunne ka juba siis, kui vananemise märgid on kohal? Saatejuht Kristjaana Mere on külas dr Mari Laasma ilukliinikul ja uurib, mis toimub hetkel Eestis ilutrendide ja protseduuride maailmas. Millised uued protseduurid ja võimalused esteetilises meditsiinis Eestisse jõudnud? Mida peaks inimene teadma, kui ta otsustab kuskile ilukliinikusse sisse astuda ja kuidas valmistada end ette? Mida tuleks silmas pidada arsti ja kliinikut valides? Kuidas maandada riske? Kuidas väärikalt vananeda? Nendele küsimustele püüab «Mis?Moodi» täna vastuseid leida. Veel toob «Mis?Moodi» televaatajate ette disainer Tiina Talumehe värske kollektsiooni ja moeetenduse «Volver». Moeetendusega «Volver» (tagasitulek) naaseb Tiina Talumees oma igipõlise lemmikteema juurde. Tiina viib meid külma tuule käest Hispaania lõunarannikule. Koos lõunamaisest temperamendist tulvil kollektsiooniga astus lavale ka 100 000 euro eest teemante. «Natukenegi seda särtsu ja Hispaania päikest kulub meile siia ära,» ütleb moedisainer Tiina Talumees ise. Moe- ja elustiilisaade «Mis?Moodi» on Kanal 11s täna kell 20.00. 	Sõbranna	Sõbranna	0	0
22. november 2019, 16:50	https://sport.postimees.ee/6832902/koka-dona-jalle-hoos-argentina-vutilegend-viskas-tooandjale-paraja-vimka	Postimees	«Koka»dona jälle hoos: Argentina vutilegend viskas tööandjale paraja vimka	Diego Maradona. FOTO: Arduin Mauricio/EPA Argentina jalgpallikoondise legendaarne ründaja Diego Maradona otsustas kaks päeva tagasi lahkuda senise leivaisa Gimnasia y Esgrima La Plata peatreeneri ametipostilt, kuid täna ärkas mees juba teistsuguse tujuga ning naasis samasse klubisse. 59-aastane Maradona, kes on aastate jooksul avalikkuse tähelepanu tõmmanud narkootikumide liigtarbimise (sellest ka hüüdnimi «Koka»dona) ja muude veidrate tegudega, andis enda naasmisest teada sotsiaalmeedia vahendusel. Mehe sõnul muutsid tema otsust ümberkorraldused, mis tehti Argentina jalgpalliklubi juhtkonnas. «Loodan, et meeskonna juhid täidavad oma lubaduse ning toovad juurde abiväge,» lisas ta avalduses. 1986. aastal maailmameistriks kroonitud Maradona määrati Gimnasia y Esgrima La Plata lootsiks tänavu septembris, enne seda juhendas ta Mehhiko esiliigas mängivat Dorados de Sinaload (lahkus sealt tervislikel põhjustel). Argentina kõrgliigas võistlev La Plata paiknes enne Maradona tulekut kohaliku tšempionaadi 24. ehk viimasel kohal. Vutilegendi juhendamisel on seni saadud kaheksast matšist kolm võitu, mis annab neile varasemast kaks korda kõrgema positsiooni. 	Sport	Postimees Sport	1	4
22. november 2019, 16:40	https://elu24.postimees.ee/6832884/nutikas-tutar-paastis-ema-tellides-hadaabinumbrilt-pitsat	Postimees	Nutikas tütar päästis ema, tellides hädaabinumbrilt pitsat	Pitsa. Pilt on illustreeriv FOTO: Pexels / CC0 Licence Ameerika Ühendriikides Ohios Oregoni linnas päästis tütar oma ema sellega, et helistas hädaabinumbrile teeseldes, et tellib pitsat.  Kõne võttis vastu hädaabitöötaja Tim Teneyck, kes sai üsna kiiresti aru, et tegemist võib olla eluohtliku olukorraga, teatab abcnews.go.com. «Sa helistad hädaabinubrile, et tellida pitsat?» küsis abitöötaja. «Jah, ma teen seda,» teatas noor naishääl. Teneyck sõnas siis, et see number on vale koht pitsa tellimiseks. «Sa ei saa minust aru, ma tellin just siit pitsat,» sõnas naishääl. Siis sai Teneyck aru, et helistajaga on midagi valesti ja ta peab teda aitama. Naine teatas veel üks kord, et tahab pitsat tellida ja mees vastas, et abi saabub varsti. Politsei läks sündmuskohale ja leidis, et mees peksab seal naist. Ilmnes, et naise elukaaslane tuli joobnuna koju ja läks naisele kallale. Kannatada saanud naine. Pilt on illustreeriv FOTO: Pexels / CC0 Licence Tütar tahtis oma ema päästa, kuid ta ei tahtnud, et mees sellest teada saab. Selle tõttu teeskles ta, et tellib pitsat, kuid tegelikult helistas hädaabinumbrile. Politsei võttis peksja kinni ja ta viidi trellide taha kainenema. Teneyck sõnas ajakirjanikele, et ta ei ole varem selliste kõnedega kokku puutunud, nüüdne oli esimene. Samas ta rõhutas, et teda ja ta kolleege on õpetatud kuulama helistajaid ja saama aru ka sellest, mida nad välja ei ütle. «Kui vägivallatseja kuuleb, mida telefoni ütled, siis on tõesti targem öelda, et tellid pitsat,» lisas päästetöötaja. Oregoni politseijuht Michael Navarre kiitis hädakõnekeskuse operaatorit Teneycki, et ta sai keerulisest olukorrast kiiresti aru ja käitus vastavalt. 	Elu24	Inna-Katrin Hein	0	750
22. november 2019, 16:38	https://kultuur.postimees.ee/6832890/urmas-vadi-avaldas-uue-jutukogu	Postimees	Urmas Vadi avaldas uue jutukogu	Kirjanik Urmas Vadi. FOTO: Margus Ansu Ilmunud on Urmas Vadi uus jutukogu «Elu mõttetusest», mis sisaldab 80 lühikest ja veel lühemat lugu ja on Pettunud inimeste küla kroonika. Lõik teose sissejuhatusest: See on lihtsalt selline nimi – Pettunud inimeste küla. Tegelikult pole see mingi küla, pigem linnriik, ja ka inimesed siin pole pettunud, vastupidi, nad on siia tulnud suurte unelmatega, lootuses, et nüüd kõik muutub, kõik õnnestub, algab uus ja parem elu. Oma nime sai see koht peale seda, kui Peeter I oma väesalgaga siit läbi kihutas. Peeter I hobune jäi mutta kinni ja kuningas oli nii vihane ja pettunud, et sülitas. Ning seda kohta, kuhu Peeter I sülitas, hakatigi kutsuma Pettunud inimeste külaks. Esmalt oli siin vaid paar väikest majakest, needki teineteisest meeletus kauguses. Kuid siis rajati sadam ja maanteed, kerkisid hooned, esmalt ühepereelamud, siis juba kortermajad. Siia elama soovijaid oli rohkem, kui ehitada jõuti. Peagi töötasid koolimaja, lasteaed, ostukeskus, jäähall, pakiautomaadid koos kullerteenusega, valmisid seikluspark, haigla ning hooldekodu. Ka paljud firmad olid otsustanud oma tootmise ja logistikakeskused koos kontoritega siia üle tuua. Ei läinud kaua aega, kui omandati linna staatus, tekkisid eeslinnad, neist omakorda arenesid uued keskused ja linnajaod. Ka turistide huvi ja külastatavus tõusid iga aastaga. Meie riigi endine pealinn jäeti peagi maha, seal võis veel ringi uitamas näha paari väsimatut patriooti, kes arvasid, et küll nad saavad ka seal oma elu elatud, kuid lõpuks vandusid nemadki alla ja kolisid meie juurde... Urmas Vadi jutukogu «Elu mõttetusest». FOTO: Raamat 	Kultuur	Kultuuritoimetus	0	0
22. november 2019, 16:22	https://kultuur.postimees.ee/6832844/rinnavahile-alla-vandunud-naise-lesk-meievaheline-kiindumus-suvenes-raskel-ajal-veelgi	Postimees	Rinnavähile alla vandunud naise lesk: meievaheline kiindumus süvenes raskel ajal veelgi	Andrus Laurimaa FOTO: Julia-Maria Linna Sel laupäeval esitleb metastaatilise rinnavähi ühing MTÜ Meeta raamatut «Me armastame elu! Lood metastaatilisest rinnavähist; valust ja surmast; armastusest ja rõõmust». Raamatu tulu läheb metastaatilise rinnavähiga patsientide toetuseks. Postimees avaldab otsekõnelise lõigu tänavu 16. juunil lahkunud Mai Laurimaa leselt Andrus Laurimaalt, kes kirjeldab abikaasa viimast elunädalat ja seda, mismoodi ta kujutab ette oma elu pärast naise lahkumist. «Esmaspäeval, 10. juunil tegi Mai meile veel süüa ja toimetas. Ta tegi klientidele ka lõpuni välja raamatupidamist, esitas veel tol päeval maksuametile deklaratsioonid. Õhtul ütles Mai, et lähme ikka kiirabisse ja küsime hapnikumaski, äkki nii on kergem hingata. Kui kiirabisse läksime, lausus arst, et nüüd jääb ta siia Rapla haiglasse. Maile anti valuvaigisteid ja rahusteid, tal hakkas parem. Kui olime intensiivraviosakonnas, rääkis Mai, et ta näeb valget kuju istumas enda vasakul käel. Vastasin, et see on su kaitseingel, kes ta muu ikka olla saab! Kui hakkasin minema koju, et Maile asju haiglasse järele tuua, kutsus arst mu kõrvale ja ütles, et koju ta enam ei tule. Kolmapäeval oli juba väga raske, aga siis oli ta veel palju ärkvel. Neljapäeval ärkas Mai vaid siis, kui valuvaigistite mõju hakkas kaduma. Laupäeva õhtul oli tema seisund juba väga raske. Võtsin ta kuidagi kaissu. Mai osutas oma huultele, mõtlesin, et ta tahab, et ma huuli niisutaks, aga tema andis mõista, et tahab mind suudelda. Suudlesime pikalt. Ta jäi rahulikuks ja uinus. Hingetõmbed hakkasid uuesti pikenema. Korra enne minu lahkumist ärkas ta veel, arstid süstisid veeni valuvaigistit. Kaisutasime ja Mai jäi uuesti magama. Ütlen ausalt, et siis ma põgenesin sellest haiglast. Teadsin, et ega ta seda ööd üle ei ela. Panin telefoni kodus hääletu peale. Varahommikul enne kella viit ärkasin hetkeks üles. Uuesti tegin silmad lahti enne seitset hommikul. Vaatasin, et arstilt oli tulnud paar minutit varem vastamata kõne, aga mõtlesin mitu minutit, kas helistada tagasi või mitte. Helistasin… Kell viis Mai suri. Me ei rääkinud Maiga surmast, see ei olnud meie plaanides. Tean, et ta rääkis sellest vanema poisi elukaaslasega, ütles, et ei karda surma, küll aga seda, kuidas meie temata hakkama saame, et ta on meid ära hellitanud… Meievaheline kiindumus süvenes sel keerulisel ajal veelgi, suhe muutus tugevamaks. Mai ei tahtnud välja näidata, kui raske tal tegelikult on. Tema tahtis, et asjad oleks nii hästi ja endistviisi, kui see vähegi võimalik oli. Samas ei varjanud Mai oma diagnoosi ka sõprade eest, ta rääkis sellest täiesti vabalt ja me tegime selle üle nalja. Kui pea oli jälle paljas, lasi Mai endale sinna hennamaalinguid teha ja käis julgelt kiilaspäisena ringi. Mai proovis ka muid võimalusi lisaks arstide pakutavale – käis nõidade ja selgeltnägijate juures, katsetas igasuguseid bioresonantse ja muud säärast. Ta tahtis ju terveks saada! Minu nõudmine naisele oli, et sa võid neid asju proovida, aga senine ravi peab jätkuma. Jõudsime kokkuleppele. Kõik need esoteerikud jätsid üldiselt sümpaatse mulje, välja arvatud MMSi müüjad. Kui teised rääkisid, et nemad saavad toetada üksnes teaduspõhist ravi, väitsid MMSi müüjad, et keemiaravi tapab teda veel rohkem ja joogu aga MMSi, siis saab terveks. Tänavu jaanuaris hakkas Mai seda proovima ja ega see tal eriti kurgust alla ei läinud. MMSi müüja lubas, et vedelik võidab mitte üksnes vähi, vaid ka kõik muud hädad. Taimaal sai Mai endale aga kõhuhäda ja MMS ei aidanud. Läksime apteeki, ostsin talle mingisuguse kohaliku tableti ja järgmisel päeval oli kõik korras. Mai usk MMSi kadus. Ausalt öeldes ma ei oskagi vastata küsimusele, kuidas lapsed sellega toime tulevad. Andre on suur poiss, tema elab juba oma elu. Tal on elukaaslane, kes kindlasti aitab. Märten on 15aastane, temaga saame sellest samuti rääkida. Märten on üsna avatud inimene, küll aga muretsen Tomi pärast, tema on minu moodi, kinnisema iseloomuga. Käisime Mai hauaplatsil ja ma küsisin, kas ta mõtleb ka emme peale. Tom vastas, et tahab, et emme koju tuleks. Ta saab väga hästi aru, et seda ei juhtu. Juulis käis ta Mai õe juures, siis oli Tom aeg-ajalt lehvitanud taeva poole, emmele. Poisid on tublid. Tom aitab kodustes asjades vähem, aga eks temagi saab aeg-ajalt tolmu tõmmata. Saame ise hakkama. Poistele võtan nüüd rohkem aega, tööle jääb seda vähem, õnneks on tööandja mõistev. Püüan toimetada nii, et ma ei valmistaks Maile pettumist. Eks ma olengi tublim, peangi rohkem rabelema! Meil oli koos kogu aeg hea, karjumisi ja kraaksumisi kunagi polnud, kõige suuremad tülid olidki siis, kui me päev otsa mossitasime. Tema oli veel kangem mossitaja kui mina, pigem läksin ikka mina lõpuks andeks paluma isegi siis, kui ma enda arust midagi valesti ei teinud. Diagnoosi saamise järel Mai muutus, tunnistas sedagi, kui tema tegi midagi valesti. Ta muutus veel paremaks inimeseks, kui ta varem oli. Eks ta tahtis elada võimalikult hästi seda aega, mis veel jäänud oli. Kui me käisime Maiga Põhja-Eesti Regionaalhaiglas, üllatasid mind pikad järjekorrad ja see, kui paljudel inimestel on Eestis tegelikult vähk. Onkoloogide kabinettide ukse taga on mitu rida toole ja kõigil istub keegi! Neid inimesi on meeletult! Tervena ei kujutagi seda maailma endale ette. Võin öelda, et olen sellele riigile väga tänulik. Mai haigusloost näeb, mis see kõik maksab. Enamik inimesi halab, kui vilets ja alarahastatud on meie tervishoiusüsteem. Aga kui vaadata vähihaige raviarveid, siis ma ei kujuta ette, milline perekond suudaks seda kõike oma raha eest kinni maksta. Üks süst üle nädala 4000 või 5000 eurot, sellele lisaks operatsioonid ja kõik muu! Haigekassa tasus Mai ravimise eest sadu tuhandeid eurosid. Kui keegi hakkab minu kuuldes vinguma, et riik on loll ja makse pole vaja maksta, saan ma ikka väga pahaseks! Kui sa ükskord tõsiselt haigeks jääd, saad aru, milleks see kõik! Maja ostsime me laenuga, kolisime siia 2000. aasta 2. mail, täpselt Mai sünnipäeval. Unistasime kogu aeg, et kui saame laenu makstud, siis me kohe ei tea, mida selle rahaga teeme! See kõik jäi kahjuks olemata. Praegu teeb valu näha, kui inimesed käivad tänaval käest kinni, ka meie käisime alati käest kinni. Meil olid sellekski suveks plaanid tehtud, pidime minema automatkale Lõuna-Eestisse ja Lätti. Pikemat sõitu ei julgenud ette võtta. Kui te nüüd küsisite, mida ma teen viie või kümne aasta pärast, siis ega ma ei taha oma elu üksinda lõpetada. Iseasi, kas ma ka kedagi väärilist leian. Etalon on ees. Selleks, et hakata üldse mõtisklema kellestki teisest enda kõrval, on vaja ilmselt väga palju aega. Aga ma ei taha oma elu päris üksinda lõpetada, keegi ei taha. Mai uskus, et tal on kaks kaitseinglit, tema isa ja vanaema, kes on samuti seal üleval. Ja ta nägi enne surma inglit oma vasemal käel! Olen täiesti veendunud, et see ei ole kõik. Maiga juhtunu on mind selgesti muutnud. See ei ole lõplik, see ei saa lihtsalt nii olla!» Raamatu idee taga on metastaatilise rinnavähi haigeid koondav MTÜ Meeta (Kaisa Sein), ilmumist toetas Novartis ja autorid on Nils Niitra ja Janek Mäggi. 	Kultuur	Postimees	0	506
